CustomerId,FirstName,LastName,CountryCode,City,BirthDate
5672,Gabrielle,Clayton,PT,Lisbon,02/03/2002
5673,Bette,Todd,GB,Liverpool,04/26/1993
5674,Jannie,Osborn,BE,Brussels,07/10/1964
5675,Alonso,Price,PT,Lisbon,05/18/1978
5676,Laverne,Saunders,IE,Limerick,10/05/1978
5677,Doreen,Whitfield,ES,Barcelona,10/06/1992
5678,Brigitte,Macdonald,IT,Bologna,06/01/1958
5679,Katharine,McBride,DE,Düsseldorf,06/09/1962
5680,Mauricio,Walls,IT,Bologna,11/26/1952
5681,Malcom,Key,PT,Lisbon,03/09/1986
5682,Grady,Griffin,PT,Lisbon,01/22/1958
5683,Alberto,Dean,DE,Düsseldorf,06/07/1957
5684,Cameron,Ferguson,CH,Geneva,09/23/1976
5685,Jarred,Jimenez,IE,Limerick,11/02/1977
5686,Blake,Jones,IT,Catania,03/07/1966
5687,Nicholas,McCoy,FR,Marseille,07/05/1965
5688,Colette,Sharp,CH,Zürich,06/21/1952
5689,Florine,Dennis,IE,Cork,05/04/1983
5690,Letha,Osborne,PT,Lisbon,01/20/1951
5691,Noble,Hinton,CH,Geneva,08/03/1990
5692,Kirby,Bennett,PT,Porto,08/23/1987
5693,Hal,Randolph,FR,Paris,09/09/2000
5694,Terrie,Page,FR,Toulouse,10/06/1956
5695,Rosalinda,Woodward,PT,Lisbon,09/07/1946
5696,Hollie,Bruce,DE,Berlin,06/27/1967
5697,Mildred,Clements,BE,Brussels,04/02/1943
5698,Santiago,Ramsey,ES,Zaragoza,08/22/1993
5699,Dean,Blackburn,PT,Porto,04/24/1995
5700,Rafael,Riggs,FR,Toulouse,03/26/1974
5701,Dewey,White,ES,Madrid,05/07/1958
5702,Audrey,Merritt,PT,Porto,04/20/1953
5703,Earlene,Sims,PT,Lisbon,06/21/1996
5704,Rob,Hampton,FR,Nice,08/14/1957
5705,Winston,Rogers,PT,Lisbon,05/05/1942
5706,Trinidad,Macdonald,ES,Bilbao,02/04/1966
5707,Devin,Moon,NL,Rotterdam,02/05/1946
5708,Ruby,Gamble,PT,Porto,08/23/1958
5709,Giovanni,Molina,GB,Liverpool,02/20/1978
5710,Russel,Molina,BE,Antwerp,03/24/1998
5711,Lucy,Myers,ES,Zaragoza,04/06/1953
5712,Colleen,Young,CH,Zürich,10/03/1984
5713,Laurel,Wilcox,IT,Rome,09/06/1962
5714,Maynard,Conley,GB,Newcastle,02/14/1944
5715,Lynda,Klein,FR,Nantes,02/07/1947
5716,Arturo,Avery,DE,Bonn,07/17/1970
5717,Lucius,Bush,PT,Lisbon,10/13/1943
5718,Angelique,Finley,IT,Bologna,02/12/1979
5719,Elroy,Newman,DE,Munich,07/23/1955
5720,Janie,Farley,GB,London,07/25/1998
5721,Johnathan,Harvey,PT,Lisbon,07/03/1966
5722,Darrell,Carey,GB,Manchester,05/07/1987
5723,Jimmy,Wood,IT,Catania,09/25/1943
5724,Myles,Delgado,FR,Paris,05/03/1986
5725,Tara,Stark,ES,Barcelona,09/23/1996
5726,Bettye,Ross,PT,Porto,05/14/1982
5727,Hattie,Tyson,IE,Cork,08/14/1986
5728,Jerrod,Marquez,ES,Zaragoza,07/16/1974
5729,Sonya,Stanley,GB,London,09/01/1992
5730,Armand,Harvey,FR,Paris,11/17/1946
5731,Ivy,Garza,PT,Lisbon,11/07/1962
5732,Jerry,Patterson,DE,Bonn,08/19/1945
5733,Helena,Buchanan,ES,Barcelona,05/13/1955
5734,Freddie,Dominguez,DE,Berlin,10/15/1972
5735,Jan,McKnight,PT,Lisbon,06/23/1943
5736,Dolores,Madden,PT,Lisbon,05/17/1981
5737,Demetrius,Leonard,DE,Munich,02/03/1976
5738,Helga,Mitchell,ES,Barcelona,08/13/1962
5739,Carlos,Mitchell,BE,Brussels,01/24/1960
5740,Mandy,Levy,FR,Marseille,06/11/1947
5741,Christian,Frank,GB,Manchester,06/13/1948
5742,Jamie,Franco,BE,Brussels,03/07/1970
5743,Cletus,Kane,DE,Frankfurt,02/22/1945
5744,Mercedes,Roberts,GB,Manchester,04/02/1998
5745,Myles,Carlson,GB,Manchester,08/05/1995
5746,Patricia,Nichols,GB,Newcastle,01/19/1963
5747,Chasity,Stevenson,DE,Berlin,06/20/1963
5748,Lila,Hubbard,ES,Barcelona,02/02/1956
5749,Lacy,Albert,IT,Naples,08/12/1979
5750,Milford,McKay,GB,Manchester,01/08/1977
5751,Willian,Key,DE,Hamburg,03/01/2001
5752,Oren,Matthews,PT,Lisbon,01/21/1994
5753,Elvia,Richards,FR,Paris,03/26/2001
5754,Hugh,Bean,GB,Manchester,05/14/1962
5755,Katy,Wolf,PT,Porto,08/16/1986
5756,Janine,Mosley,IE,Dublin,03/06/1982
5757,Gertrude,Noel,FR,Toulouse,05/04/1999
5758,Ezequiel,Lott,DE,Frankfurt,02/08/1965
5759,Lesley,Decker,PT,Lisbon,06/11/2002
5760,Elma,Osborne,IE,Dublin,05/11/1972
5761,Antonia,Lane,IE,Cork,06/22/1967
5762,Elvin,Wright,FR,Marseille,11/27/2000
5763,Lillian,Shelton,DE,Frankfurt,04/09/1970
5764,Royal,Elliott,FR,Lyon,08/07/1992
5765,Anton,Newton,FR,Lyon,11/11/1989
5766,Burl,Thornton,GB,London,03/17/1963
5767,Ian,Hensley,GB,Newcastle,05/24/1951
5768,Steve,Beach,GB,London,07/25/1957
5769,Tracey,Townsend,FR,Nice,06/23/1986
5770,Daren,Cook,DE,Frankfurt,06/09/1970
5771,Christine,Stanley,ES,Barcelona,08/07/1948
5772,Mario,Good,FR,Nice,04/25/1998
5773,Ollie,Sykes,GB,Bristol,10/24/1988
5774,Heriberto,Reid,BE,Brussels,04/05/1960
5775,Titus,Beck,GB,Bristol,06/26/1956
5776,Silvia,McKenzie,GB,London,07/23/1948
5777,Lynn,Bean,PT,Lisbon,05/20/1972
5778,Katina,Navarro,ES,Barcelona,09/15/1970
5779,Ernesto,Rocha,PT,Lisbon,05/11/1999
5780,Sofia,Kaufman,IT,Rome,02/24/1952
5781,Tod,Downs,GB,Manchester,04/02/1986
5782,Tamika,Macdonald,FR,Nantes,04/09/1963
5783,Elias,Robertson,ES,Barcelona,06/04/1957
5784,Boyd,Preston,IE,Limerick,09/26/1995
5785,Willian,Hendrix,FR,Paris,07/01/1994
5786,Ike,Harmon,FR,Paris,04/07/2002
5787,Claudia,Burnett,PT,Lisbon,07/12/1997
5788,Joann,Wilder,PT,Lisbon,05/06/1970
5789,Alexandria,Barnes,BE,Brussels,08/24/1963
5790,Phillip,McMahon,IE,Limerick,09/21/1992
5791,Earle,Ford,GB,Liverpool,07/05/1951
5792,Rodney,White,GB,Liverpool,11/11/1995
5793,Carla,Cain,DE,Hamburg,03/27/1951
5794,Jerrell,Griffith,GB,Liverpool,01/06/1963
5795,Derrick,Hoffman,GB,Liverpool,03/06/1983
5796,Barbara,McGee,DE,Bonn,08/19/1953
5797,Mauro,Espinoza,NL,Rotterdam,11/08/1958
5798,Darin,Foster,BE,Antwerp,09/15/1965
5799,Burl,Graves,CH,Zürich,07/21/1996
5800,Tia,Guy,PT,Lisbon,04/20/1972
5801,Edward,Buckley,IE,Limerick,06/05/1989
5802,Mary,Barrett,PT,Porto,06/13/1951
5803,Robin,Harrison,PT,Lisbon,10/22/1964
5804,Leonard,Vincent,PT,Lisbon,07/12/1964
5805,Andres,Kent,BE,Brussels,01/01/1997
5806,Gabrielle,Bond,PT,Porto,10/19/1973
5807,Jason,Grimes,DE,Berlin,08/24/1945
5808,Aisha,Marquez,GB,London,04/11/1979
5809,Josie,Stafford,PT,Porto,06/15/1952
5810,Roy,Huber,PT,Braga,04/22/1965
5811,Ruby,Burke,GB,London,02/12/1968
5812,Elnora,Hines,IE,Limerick,04/02/1952
5813,Dion,David,FR,Lyon,08/03/1965
5814,Tyrone,Burgess,ES,Zaragoza,05/18/1969
5815,Timothy,Franklin,IT,Palermo,11/07/1990
5816,Reggie,Fernandez,GB,Manchester,09/13/1956
5817,Grover,McLeod,ES,Zaragoza,01/14/2001
5818,Lane,Moore,GB,Leeds,05/11/1975
5819,Harry,Ayers,DE,Düsseldorf,05/14/1982
5820,Laverne,Sosa,GB,Bristol,08/26/1942
5821,Pearl,Mueller,IE,Waterford,01/04/1942
5822,Efren,Conner,PT,Lisbon,07/20/1983
5823,Leola,Underwood,GB,Leeds,01/23/1979
5824,Emma,Mejia,DE,Berlin,09/13/2000
5825,Roxanne,Bryant,BE,Antwerp,01/04/1949
5826,Timothy,York,FR,Lyon,03/10/1959
5827,Keven,Navarro,FR,Nice,04/05/1959
5828,Odell,Hines,DE,Bonn,03/11/1942
5829,Belinda,Franklin,ES,Barcelona,11/10/1949
5830,Marva,Frank,GB,London,02/16/1990
5831,Myles,Madden,IT,Naples,11/21/1952
5832,Pearlie,Thompson,ES,Zaragoza,08/25/1957
5833,Tony,Mayer,PT,Braga,03/03/1987
5834,Jill,Higgins,BE,Brussels,07/18/1962
5835,Yong,Mathews,FR,Lyon,09/02/2002
5836,Chas,Rutledge,GB,Birmingham,03/26/1980
5837,Ryan,Hammond,PT,Lisbon,02/05/1963
5838,Lina,Barr,DE,Munich,06/10/1968
5839,Lowell,Hernandez,GB,Bristol,07/15/2001
5840,Courtney,French,DE,Bonn,01/06/1991
5841,Kim,Hart,IT,Naples,09/01/1976
5842,Terra,Chapman,ES,Barcelona,10/14/1953
5843,Elden,Glenn,PT,Porto,04/22/1981
5844,Bernie,Pruitt,IE,Limerick,11/01/1965
5845,Bob,Ortiz,ES,Barcelona,04/17/1970
5846,Joanne,Sweet,ES,Barcelona,11/17/1999
5847,Loyd,Huber,NL,Rotterdam,08/12/1953
5848,Terry,Flores,GB,Birmingham,07/13/1995
5849,Anibal,Cain,CH,Zürich,02/22/1949
5850,Lela,Fleming,BE,Brussels,08/13/1988
5851,Richie,Terrell,IE,Cork,11/06/1963
5852,Tuan,Harrison,BE,Brussels,06/12/1979
5853,Lazaro,Berry,GB,London,09/01/1952
5854,Lawanda,Quinn,FR,Nantes,04/18/1976
5855,Gilberto,Case,GB,London,02/27/1992
5856,Mandy,Combs,FR,Nice,09/24/1990
5857,Vilma,Hayes,BE,Brussels,03/08/1958
5858,Clarice,Blackburn,GB,Leeds,03/22/1955
5859,Cara,Sykes,DE,Hamburg,11/01/1943
5860,Terrance,Willis,FR,Paris,08/18/1962
5861,Joseph,Byers,GB,Manchester,09/10/1995
5862,Patsy,Holloway,PT,Porto,06/27/1973
5863,Stacey,Luna,IE,Tralee,09/26/1961
5864,Mollie,Harding,BE,Brussels,05/08/1977
5865,Barbara,Waters,PT,Lisbon,08/21/1980
5866,Newton,Salas,DE,Bonn,02/26/1959
5867,Drew,Burch,IE,Dublin,01/07/1950
5868,Edward,Bailey,PT,Lisbon,06/14/1957
5869,Geoffrey,Barker,FR,Lyon,03/20/1968
5870,Waylon,Vance,IT,Palermo,04/16/1980
5871,Amado,Joyner,FR,Toulouse,03/21/2000
5872,Laverne,Woods,ES,Bilbao,10/13/1989
5873,Juan,Wise,IT,Catania,01/02/1949
5874,Florence,Snyder,DE,Munich,03/26/1999
5875,James,Donaldson,GB,Leeds,03/01/1956
5876,Joseph,Boone,DE,Düsseldorf,01/03/1972
5877,Ginger,Hill,PT,Lisbon,11/26/1963
5878,Diann,Ewing,GB,London,07/25/1946
5879,Erma,Acosta,FR,Marseille,08/21/1975
5880,Laverne,Mercado,CH,Zürich,09/03/1942
5881,Vince,Schroeder,IT,Catania,10/23/1955
5882,Duane,Reynolds,FR,Marseille,01/12/1986
5883,Darrin,Lowery,DE,Düsseldorf,01/21/1973
5884,Mauricio,Walter,IT,Palermo,01/08/1948
5885,Gina,Suarez,NL,Rotterdam,09/15/1944
5886,Cedrick,Frederick,CH,Geneva,11/25/1977
5887,Corina,Guzman,IE,Limerick,03/27/1984
5888,Cyril,Joseph,FR,Paris,05/09/1991
5889,Derrick,Solis,FR,Marseille,05/14/1966
5890,Fritz,Meyer,DE,Berlin,06/10/1988
5891,Chance,Trevino,FR,Paris,09/14/1980
5892,Russ,Rogers,PT,Lisbon,08/08/1996
5893,Malinda,Meyers,IT,Rome,03/17/1969
5894,Brendon,Wolf,NL,Rotterdam,07/10/1971
5895,Candice,Willis,PT,Lisbon,06/20/1942
5896,Sarah,Workman,ES,Bilbao,07/18/1965
5897,Berry,Kline,ES,Zaragoza,06/04/1987
5898,Florencio,Pennington,FR,Paris,04/26/1961
5899,Vera,Ellison,PT,Lisbon,06/22/1986
5900,Lynwood,Kennedy,ES,Bilbao,07/12/1996
5901,Zelma,Marks,GB,Leeds,03/17/1967
5902,Felecia,Graham,DE,Hamburg,06/01/1949
5903,Mattie,Sharp,CH,Geneva,04/13/1981
5904,Rupert,Moss,FR,Lyon,01/15/1946
5905,Angel,Maddox,ES,Bilbao,11/12/1942
5906,Marquis,Bird,PT,Porto,06/21/1971
5907,Zachary,McDonald,FR,Nice,04/14/1946
5908,Carmine,Dunn,BE,Brussels,01/24/1959
5909,Keisha,Dale,IT,Naples,01/25/2001
5910,Terrence,Farrell,PT,Lisbon,11/13/1976
5911,Bridgett,Dorsey,FR,Marseille,07/15/1969
5912,Haywood,Williams,DE,Berlin,06/10/1984
5913,Irma,Byrd,FR,Lyon,11/21/1952
5914,Herminia,Flynn,FR,Nice,02/03/1983
5915,Carlene,Guthrie,FR,Lyon,03/07/1969
5916,Edmundo,Peters,PT,Braga,09/18/2002
5917,Laurence,Cantu,PT,Porto,11/23/1993
5918,Bertha,Hess,NL,Rotterdam,03/02/1977
5919,Man,Justice,IE,Limerick,02/22/1956
5920,Tyron,Brady,PT,Porto,09/01/1959
5921,Riley,Conner,DE,Frankfurt,01/21/1992
5922,Miguel,Callahan,PT,Porto,04/26/1949
5923,Michele,Gallagher,DE,Bonn,03/13/1975
5924,Stefanie,Little,PT,Porto,04/18/1946
5925,Antonio,Holcomb,ES,Zaragoza,10/06/1975
5926,Earl,Watts,GB,Liverpool,05/25/1999
5927,Joanna,Miles,ES,Madrid,09/18/1999
5928,Billie,Peterson,DE,Bonn,10/26/1961
5929,Mara,Ware,ES,Zaragoza,05/22/1949
5930,Aaron,White,IE,Dublin,08/24/1993
5931,Arlie,Lopez,CH,Zürich,07/02/2002
5932,Therese,Santos,GB,Liverpool,02/17/1990
5933,Clare,OConnor,FR,Lyon,09/09/1968
5934,Darius,Bell,FR,Paris,10/27/1967
5935,Columbus,Moon,IE,Tralee,04/26/1949
5936,Lina,Blair,BE,Antwerp,08/10/2001
5937,Eunice,Finch,GB,Manchester,09/18/1948
5938,Hipolito,Middleton,IT,Palermo,10/01/1973
5939,Celia,Wright,BE,Brussels,09/02/1968
5940,Erica,Serrano,BE,Brussels,11/24/1981
5941,Theo,Wynn,BE,Brussels,10/06/1945
5942,Sheldon,Vargas,DE,Munich,09/15/1956
5943,Israel,Cook,FR,Marseille,08/19/1974
5944,Bryce,Trevino,DE,Düsseldorf,07/10/1958
5945,Leo,Craft,FR,Lyon,04/05/1944
5946,Stewart,Hendricks,IE,Limerick,03/27/1954
5947,Robby,Fitzgerald,PT,Porto,05/27/1969
5948,Benita,Buckner,GB,Newcastle,04/09/1946
5949,Jenny,Stevenson,IT,Naples,08/19/1960
5950,Bret,Ortega,FR,Lyon,03/22/1960
5951,Barbara,Hampton,BE,Brussels,07/24/1960
5952,Faith,Hart,DE,Munich,11/18/1986
5953,Ben,Abbott,DE,Frankfurt,07/18/1970
5954,Rhea,Travis,IT,Catania,02/15/1956
5955,Colette,Rollins,PT,Lisbon,06/27/1967
5956,Fidel,Adkins,DE,Berlin,01/21/1973
5957,Lucius,Williams,FR,Paris,10/04/1987
5958,Jeffrey,Guzman,PT,Lisbon,05/26/1965
5959,Lakeisha,Jacobson,NL,Rotterdam,05/20/2000
5960,Dexter,Payne,PT,Lisbon,02/05/1996
5961,Patrica,Greer,GB,Manchester,08/26/1978
5962,Lily,Norman,IT,Bologna,10/06/1975
5963,Rickie,Branch,FR,Marseille,08/12/1948
5964,Ernie,Ballard,DE,Hamburg,08/15/1950
5965,Amelia,Graham,PT,Lisbon,05/04/1962
5966,Brianna,Guzman,GB,London,10/14/1951
5967,Edith,Church,IE,Limerick,03/08/1976
5968,Nell,Hurst,FR,Nice,07/04/1990
5969,Dalton,Brown,GB,London,01/01/1971
5970,Elisabeth,Howe,IE,Limerick,10/14/1982
5971,Carl,Dunn,IT,Bologna,02/08/1947
5972,Cletus,Lamb,GB,Birmingham,05/22/1952
5973,Abigail,Munoz,GB,Newcastle,09/11/1989
5974,Tracy,Clements,DE,Hamburg,05/06/1990
5975,Jerri,Schneider,PT,Porto,10/07/1957
5976,Alvaro,McKee,FR,Paris,08/10/1959
5977,Barrett,Richards,PT,Lisbon,04/17/1998
5978,Pauline,Myers,FR,Marseille,03/23/1996
5979,Rueben,Kane,IE,Limerick,01/13/1960
5980,Hayden,Schultz,GB,Manchester,04/26/1950
5981,Peter,Lang,DE,Munich,11/21/1995
5982,Quentin,Gilmore,IT,Palermo,07/04/1967
5983,Rupert,Finch,PT,Lisbon,07/16/1994
5984,Hattie,Petersen,BE,Brussels,02/11/1966
5985,Claudette,Browning,FR,Nice,07/27/1972
5986,Horacio,Hatfield,IE,Dublin,11/09/1942
5987,Wyatt,Matthews,FR,Paris,09/10/1992
5988,Bertie,Hart,FR,Toulouse,03/27/1985
5989,Hayden,House,DE,Berlin,06/20/1988
5990,Tonia,Wagner,GB,Birmingham,11/23/1978
5991,Joni,Franco,PT,Lisbon,02/06/1998
5992,John,Foley,GB,London,06/06/1955
5993,Chance,Castillo,DE,Hamburg,02/18/1987
5994,Kristen,Norman,PT,Porto,01/20/1997
5995,Amber,Rivers,GB,Bristol,06/26/1973
5996,Janie,Conrad,BE,Brussels,02/12/1963
5997,Donnell,Morrison,PT,Porto,03/25/1962
5998,Marietta,Bruce,PT,Lisbon,11/05/1999
5999,Ericka,Bright,BE,Brussels,01/18/1977
6000,Nannie,Rodriguez,FR,Toulouse,05/18/1942
6001,Alberta,Conrad,FR,Paris,11/21/1948
6002,Jerome,Bass,CH,Zürich,07/24/1943
6003,Wendy,Gentry,PT,Porto,06/10/1943
6004,Owen,Munoz,FR,Toulouse,02/23/1970
6005,Broderick,Holmes,IE,Limerick,04/15/1964
6006,Luciano,Stanton,FR,Paris,07/21/1976
6007,Isaiah,Lucas,FR,Nice,01/09/1979
6008,Wes,Armstrong,DE,Hamburg,08/10/1987
6009,Cheryl,Wooten,IE,Tralee,09/21/1963
6010,Olin,Bowen,FR,Paris,08/07/1971
6011,Houston,Wheeler,DE,Berlin,10/21/2000
6012,Ivory,English,GB,London,02/17/1945
6013,Santo,Welch,BE,Brussels,06/06/1960
6014,Keri,Workman,FR,Paris,11/17/1996
6015,Dorothy,Martinez,IT,Palermo,02/27/1960
6016,Valentin,Bruce,PT,Lisbon,02/09/1948
6017,Charlene,Harrell,PT,Lisbon,02/19/1970
6018,Lola,Sharp,NL,Rotterdam,07/15/1994
6019,Eugenia,Green,PT,Lisbon,08/11/1947
6020,Patrice,Buchanan,FR,Paris,09/22/1945
6021,Stacy,Porter,PT,Porto,08/02/1986
6022,Merle,Cochran,CH,Zürich,09/06/1970
6023,Hallie,Klein,NL,Rotterdam,11/08/1995
6024,Stanley,Oneil,FR,Paris,06/18/1962
6025,Heriberto,Rhodes,FR,Marseille,03/17/1967
6026,Mitchell,Schwartz,DE,Berlin,04/21/1982
6027,Amado,Landry,PT,Lisbon,02/09/1969
6028,Jeanine,Kirk,GB,Manchester,06/11/1994
6029,Oscar,Hodges,PT,Porto,09/05/1976
6030,Derrick,Travis,GB,Birmingham,09/15/1942
6031,Ina,Burris,ES,Zaragoza,08/23/1960
6032,Pat,Briggs,FR,Paris,05/12/1983
6033,Dannie,Boone,DE,Bonn,03/14/1994
6034,Melanie,Reese,IE,Cork,08/01/1969
6035,Sam,Robbins,DE,Munich,05/05/1949
6036,Haley,Fields,IE,Limerick,10/11/1996
6037,Zane,Rosales,DE,Hamburg,11/05/1942
6038,Nathanial,Burns,FR,Paris,02/06/1942
6039,Freida,Benton,IE,Dublin,06/09/1962
6040,Rocky,Alvarez,PT,Porto,06/22/1949
6041,Del,Kline,PT,Lisbon,08/23/1968
6042,James,McKay,FR,Marseille,01/14/1951
6043,Terry,Cooley,FR,Marseille,04/16/1977
6044,Tod,Odom,DE,Bonn,01/09/1967
6045,Aron,Leon,IT,Catania,08/03/1987
6046,Otis,Salinas,DE,Frankfurt,07/06/1952
6047,Adam,Powers,PT,Porto,07/16/1993
6048,Sylvia,Calhoun,FR,Paris,08/09/1988
6049,Aileen,Sanford,IT,Rome,11/14/1994
6050,Haywood,Vang,GB,Manchester,07/23/1992
6051,Timothy,Floyd,DE,Munich,11/02/1981
6052,August,Cotton,PT,Porto,01/17/1977
6053,Denis,Santiago,GB,Manchester,03/18/1973
6054,Michelle,Wells,PT,Lisbon,01/18/1965
6055,Christopher,Rodgers,ES,Barcelona,08/27/1985
6056,Iris,Villarreal,BE,Brussels,03/22/1959
6057,Celina,Harper,DE,Düsseldorf,06/07/1996
6058,Salvatore,Nicholson,DE,Berlin,07/04/1942
6059,Carla,Rios,ES,Zaragoza,11/22/1949
6060,Richard,Howell,DE,Bonn,02/15/1993
6061,Elisa,Hood,GB,Liverpool,07/12/2002
6062,Erica,Castro,ES,Bilbao,08/05/1965
6063,Colby,Albert,IE,Waterford,08/18/1997
6064,Claude,Whitfield,IT,Rome,11/06/2002
6065,Sherri,Casey,BE,Brussels,08/23/1980
6066,Young,Valdez,IE,Cork,01/05/1992
6067,Olen,House,GB,Bristol,10/17/1942
6068,Jenifer,McGuire,CH,Zürich,04/03/1995
6069,Mack,Dudley,DE,Frankfurt,10/24/1970
6070,Joan,Perkins,IE,Tralee,08/14/1969
6071,Janet,Kelley,ES,Zaragoza,10/17/1959
6072,Frances,Medina,DE,Berlin,11/13/1979
6073,Dane,Hopkins,IT,Rome,03/16/1984
6074,Sandy,Farmer,DE,Berlin,07/11/1976
6075,Pat,Bond,IT,Bologna,02/13/1977
6076,Sybil,Black,GB,Manchester,10/27/1990
6077,Delores,Banks,FR,Marseille,03/16/1986
6078,Felecia,Merritt,GB,Liverpool,05/27/1978
6079,Art,Greer,GB,Bristol,05/14/1986
6080,Chance,Mack,FR,Paris,09/11/1973
6081,Bryant,Bauer,FR,Toulouse,02/22/1964
6082,Sabrina,Faulkner,DE,Düsseldorf,11/01/1948
6083,Garfield,Sellers,FR,Lyon,03/15/2001
6084,Leslie,Buckley,GB,Liverpool,07/09/1968
6085,Lavern,Newman,FR,Lyon,07/22/1952
6086,Gonzalo,Nash,DE,Frankfurt,01/17/1999
6087,Dawn,Mays,ES,Zaragoza,07/06/1978
6088,Kirk,Smith,DE,Bonn,01/19/1980
6089,Stacie,Trevino,ES,Madrid,08/22/1946
6090,Phillip,Jennings,GB,London,04/21/1986
6091,Ashley,Huffman,IT,Catania,08/10/1960
6092,Regina,Albert,FR,Marseille,05/21/1968
6093,Mable,Hart,FR,Nantes,03/15/1950
6094,Santos,Charles,IT,Catania,03/05/1962
6095,Myrtle,Dyer,DE,Munich,11/06/1971
6096,Mary,Humphrey,FR,Nantes,08/01/1986
6097,Daisy,Middleton,ES,Madrid,03/27/1974
6098,Alphonso,Burnett,GB,London,06/21/1987
6099,Theresa,Charles,GB,Liverpool,05/04/1966
6100,Bob,Fuentes,BE,Antwerp,10/13/1952
6101,Ken,McPherson,GB,London,03/02/1996
6102,Dominick,Figueroa,GB,Birmingham,07/01/1968
6103,Sylvester,Jones,NL,Rotterdam,11/22/1953
6104,Benita,Kirk,GB,Birmingham,06/11/1958
6105,Eloise,Barber,IT,Palermo,05/27/1948
6106,Kristie,Hayden,BE,Antwerp,06/05/1953
6107,Debbie,Hatfield,IE,Limerick,08/13/1947
6108,Arnold,Zamora,PT,Lisbon,08/24/1978
6109,Kelvin,Floyd,GB,Liverpool,01/25/1947
6110,Mitch,Harvey,GB,Newcastle,05/25/1970
6111,Erick,Hess,CH,Geneva,07/05/1972
6112,Louisa,Yang,BE,Brussels,05/08/1999
6113,Alfreda,Kirk,PT,Lisbon,07/23/1986
6114,Leanne,Watts,ES,Barcelona,05/01/1992
6115,Devin,Elliott,IE,Limerick,06/15/1946
6116,Quentin,Lewis,DE,Munich,03/04/1972
6117,Mildred,Decker,IE,Dublin,04/23/1988
6118,Von,Franco,FR,Toulouse,10/15/1986
6119,Gus,Frost,PT,Porto,09/05/1949
6120,Stuart,Frye,IE,Dublin,08/25/1980
6121,Mitzi,Cervantes,NL,Rotterdam,06/03/1993
6122,Harley,Gonzalez,ES,Zaragoza,01/14/1951
6123,Kermit,Huffman,GB,Manchester,04/01/1988
6124,Alma,Quinn,NL,Rotterdam,10/08/1991
6125,Bobbie,Murray,PT,Lisbon,08/11/1953
6126,Nell,Donaldson,DE,Frankfurt,06/01/1960
6127,Douglas,Olson,IT,Naples,02/04/1977
6128,Reed,McCray,ES,Zaragoza,08/26/1950
6129,Duane,Randolph,BE,Brussels,07/18/1963
6130,Grace,Sloan,GB,Manchester,03/23/2001
6131,Helen,Mann,FR,Lyon,06/13/1950
6132,Truman,Harding,GB,Bristol,09/07/1967
6133,Donte,Harrison,BE,Brussels,07/14/1975
6134,Mildred,United Kingdom,DE,Bonn,08/21/1988
6135,Nestor,Sellers,PT,Lisbon,03/11/1985
6136,Jospeh,Gray,GB,Leeds,07/02/1942
6137,Isabelle,Underwood,IE,Dublin,02/08/1982
6138,Faye,Cohen,PT,Lisbon,04/18/1974
6139,Parker,Cooper,FR,Nice,10/03/1993
6140,Sherwood,Calderon,DE,Düsseldorf,11/13/1943
6141,Christian,Castillo,PT,Braga,11/05/1975
6142,Dewitt,Greer,PT,Braga,06/04/1983
6143,Rosella,Combs,DE,Berlin,01/05/1942
6144,Emile,Burton,BE,Brussels,05/26/1996
6145,Anne,Snow,DE,Berlin,10/12/1991
6146,Darell,Little,FR,Nantes,09/12/1976
6147,Virgilio,Haynes,PT,Porto,01/06/1987
6148,Janie,Sears,DE,Berlin,05/16/1976
6149,Mario,Terry,DE,Berlin,03/11/1953
6150,Andrea,English,CH,Geneva,06/11/1948
6151,Mohammad,Chambers,GB,Manchester,11/26/1954
6152,Natalia,Davis,BE,Brussels,03/02/1945
6153,Daphne,Ferrell,FR,Lyon,09/24/1969
6154,Reed,Tran,FR,Lyon,10/13/1984
6155,Kraig,Maddox,CH,Geneva,04/03/1946
6156,Concetta,Malone,DE,Düsseldorf,04/22/1978
6157,Tamara,Sexton,ES,Barcelona,09/25/1995
6158,Queen,Ayers,DE,Düsseldorf,06/24/1982
6159,Rocco,Bray,PT,Porto,05/22/1962
6160,Herbert,Finley,PT,Lisbon,02/21/1942
6161,Elvin,Montgomery,DE,Bonn,07/14/1970
6162,Preston,Duncan,GB,Liverpool,08/14/1964
6163,Liza,Serrano,DE,Bonn,03/03/1953
6164,Jame,Finley,GB,Liverpool,09/17/1995
6165,Carmine,Eaton,FR,Paris,02/27/1999
6166,Hiram,Holt,GB,Liverpool,10/19/1947
6167,Marcel,Barrera,DE,Berlin,07/09/1958
6168,Tuan,Shelton,DE,Bonn,06/23/1982
6169,Edith,Ballard,PT,Lisbon,02/11/1955
6170,Eliseo,Young,GB,Birmingham,10/27/1979
6171,Wilma,Stokes,FR,Toulouse,03/16/1999
6172,Albert,Oneill,IT,Bologna,03/23/1977
6173,Alicia,Espinoza,PT,Lisbon,03/27/1948
6174,Augusta,Wilson,DE,Hamburg,02/06/1973
6175,Abdul,Bowers,FR,Nantes,02/17/1952
6176,Sterling,Hayden,PT,Lisbon,07/14/1956
6177,Cornelia,Powers,PT,Porto,07/02/1986
6178,Leo,Walters,IE,Waterford,05/09/1973
6179,Lynwood,Wiley,FR,Nice,07/03/1962
